,detection_id,name,class,confidence,box,frame
3690,7,Vehicle,0,0.38747,"{'x1': 601.72961, 'y1': 278.40997, 'x2': 623.53455, 'y2': 310.37341}",474
3691,8,Vehicle,0,0.32994,"{'x1': 601.65143, 'y1': 287.3399, 'x2': 622.84308, 'y2': 312.58136}",474
3692,0,Vehicle,0,0.90726,"{'x1': 784.80701, 'y1': 336.82666, 'x2': 914.55872, 'y2': 484.86902}",475
3693,1,Vehicle,0,0.89783,"{'x1': 780.50305, 'y1': 538.67639, 'x2': 933.43127, 'y2': 698.03381}",475
3694,2,Vehicle,0,0.82624,"{'x1': 479.0835, 'y1': 343.50385, 'x2': 525.3269, 'y2': 385.11578}",475
3695,3,Vehicle,0,0.80699,"{'x1': 712.1925, 'y1': 266.46844, 'x2': 752.99365, 'y2': 320.40826}",475
3696,4,Vehicle,0,0.78019,"{'x1': 557.62854, 'y1': 290.09082, 'x2': 582.11609, 'y2': 322.05383}",475
3697,5,Vehicle,0,0.57565,"{'x1': 692.81323, 'y1': 339.39221, 'x2': 731.36072, 'y2': 371.40466}",475
3698,6,Vehicle,0,0.41864,"{'x1': 828.13806, 'y1': 253.70602, 'x2': 877.93665, 'y2': 317.87918}",475
3699,7,Vehicle,0,0.36253,"{'x1': 601.95068, 'y1': 287.77444, 'x2': 622.30566, 'y2': 313.25406}",475
3700,8,Vehicle,0,0.35677,"{'x1': 601.83685, 'y1': 278.83142, 'x2': 623.37286, 'y2': 311.26697}",475
3701,0,Vehicle,0,0.91554,"{'x1': 772.5957, 'y1': 526.39758, 'x2': 916.53564, 'y2': 672.89172}",476
3702,1,Vehicle,0,0.90069,"{'x1': 783.12402, 'y1': 331.91583, 'x2': 908.30664, 'y2': 478.04633}",476
3703,2,Vehicle,0,0.82339,"{'x1': 477.95227, 'y1': 344.18494, 'x2': 522.14081, 'y2': 386.04907}",476
3704,3,Vehicle,0,0.80281,"{'x1': 711.90063, 'y1': 266.88995, 'x2': 752.46411, 'y2': 319.96722}",476
3705,4,Vehicle,0,0.78155,"{'x1': 556.42871, 'y1': 289.88458, 'x2': 582.01807, 'y2': 323.12262}",476
3706,5,Vehicle,0,0.60875,"{'x1': 693.59906, 'y1': 335.89874, 'x2': 726.32343, 'y2': 369.14789}",476
3707,6,Vehicle,0,0.53454,"{'x1': 827.97083, 'y1': 253.63995, 'x2': 877.86731, 'y2': 318.59149}",476
3708,7,Vehicle,0,0.394,"{'x1': 601.41528, 'y1': 278.82379, 'x2': 623.49292, 'y2': 311.42181}",476
3709,8,Vehicle,0,0.37484,"{'x1': 601.38812, 'y1': 287.21298, 'x2': 623.00287, 'y2': 313.44974}",476
3710,0,Vehicle,0,0.90156,"{'x1': 781.11377, 'y1': 330.93805, 'x2': 906.18677, 'y2': 474.14508}",477
3711,1,Vehicle,0,0.89793,"{'x1': 766.28162, 'y1': 515.0155, 'x2': 902.83594, 'y2': 656.09827}",477
3712,2,Vehicle,0,0.8207,"{'x1': 477.828, 'y1': 344.65253, 'x2': 519.49664, 'y2': 387.52789}",477
3713,3,Vehicle,0,0.79139,"{'x1': 712.16223, 'y1': 267.25912, 'x2': 752.33386, 'y2': 319.7482}",477
3714,4,Vehicle,0,0.73675,"{'x1': 555.30573, 'y1': 289.92389, 'x2': 581.51398, 'y2': 323.68231}",477
3715,5,Vehicle,0,0.63957,"{'x1': 692.33252, 'y1': 334.13388, 'x2': 729.43555, 'y2': 366.12125}",477
3716,6,Vehicle,0,0.4584,"{'x1': 828.03119, 'y1': 253.80768, 'x2': 877.89349, 'y2': 318.94244}",477
3717,7,Vehicle,0,0.33362,"{'x1': 601.50775, 'y1': 290.03662, 'x2': 622.23431, 'y2': 315.25073}",477
3718,0,Vehicle,0,0.8943,"{'x1': 759.8623, 'y1': 504.75159, 'x2': 889.56104, 'y2': 636.15527}",478
3719,1,Vehicle,0,0.89213,"{'x1': 777.72858, 'y1': 329.25928, 'x2': 897.50616, 'y2': 468.73267}",478
3720,2,Vehicle,0,0.83798,"{'x1': 473.86707, 'y1': 344.89319, 'x2': 518.11108, 'y2': 390.92786}",478
3721,3,Vehicle,0,0.78741,"{'x1': 711.9527, 'y1': 267.80786, 'x2': 752.14618, 'y2': 319.16821}",478
3722,4,Vehicle,0,0.70873,"{'x1': 692.11365, 'y1': 333.2421, 'x2': 726.62988, 'y2': 363.72537}",478
3723,5,Vehicle,0,0.62621,"{'x1': 554.15173, 'y1': 289.70111, 'x2': 581.81165, 'y2': 323.51837}",478
3724,6,Vehicle,0,0.46986,"{'x1': 828.0105, 'y1': 253.59891, 'x2': 877.68945, 'y2': 318.74533}",478
3725,0,Vehicle,0,0.89954,"{'x1': 754.80798, 'y1': 492.77563, 'x2': 875.36316, 'y2': 621.67017}",479
3726,1,Vehicle,0,0.88387,"{'x1': 775.44031, 'y1': 329.29285, 'x2': 897.40698, 'y2': 466.54022}",479
3727,2,Vehicle,0,0.83384,"{'x1': 470.49249, 'y1': 349.52905, 'x2': 516.98187, 'y2': 392.35437}",479
3728,3,Vehicle,0,0.74451,"{'x1': 712.14819, 'y1': 267.6991, 'x2': 751.54395, 'y2': 318.99884}",479
3729,4,Vehicle,0,0.72982,"{'x1': 692.26758, 'y1': 331.41254, 'x2': 726.96887, 'y2': 362.55475}",479
3730,5,Vehicle,0,0.54474,"{'x1': 828.6189, 'y1': 253.55704, 'x2': 877.97339, 'y2': 318.99338}",479
3731,6,Vehicle,0,0.50675,"{'x1': 552.74634, 'y1': 289.578, 'x2': 579.75317, 'y2': 323.90674}",479
3732,7,Vehicle,0,0.35372,"{'x1': 599.24847, 'y1': 290.47418, 'x2': 621.00116, 'y2': 317.065}",479
3733,0,Vehicle,0,0.83626,"{'x1': 757.33508, 'y1': 345.41406, 'x2': 805.6842, 'y2': 387.33228}",480
3734,1,Vehicle,0,0.82975,"{'x1': 475.43353, 'y1': 342.82355, 'x2': 529.22333, 'y2': 394.95166}",480
3735,2,Vehicle,0,0.78526,"{'x1': 832.59302, 'y1': 256.97211, 'x2': 879.28845, 'y2': 320.22467}",480
3736,3,Vehicle,0,0.72763,"{'x1': 518.19958, 'y1': 306.22357, 'x2': 551.14185, 'y2': 345.87408}",480
3737,4,Vehicle,0,0.65923,"{'x1': 567.67444, 'y1': 279.92432, 'x2': 591.90686, 'y2': 308.1228}",480
3738,5,Vehicle,0,0.45124,"{'x1': 681.62457, 'y1': 259.40619, 'x2': 702.60699, 'y2': 294.11932}",480
3739,6,Vehicle,0,0.34584,"{'x1': 700.12769, 'y1': 249.3927, 'x2': 721.18811, 'y2': 288.5946}",480
3740,0,Vehicle,0,0.90085,"{'x1': 749.51678, 'y1': 486.49295, 'x2': 866.70636, 'y2': 604.63232}",481
3741,1,Vehicle,0,0.88242,"{'x1': 774.49475, 'y1': 328.26843, 'x2': 890.96082, 'y2': 463.77942}",481
3742,2,Vehicle,0,0.82898,"{'x1': 469.27679, 'y1': 350.76874, 'x2': 514.44489, 'y2': 393.89227}",481
3743,3,Vehicle,0,0.7646,"{'x1': 712.18512, 'y1': 267.16797, 'x2': 751.67535, 'y2': 318.23822}",481
3744,4,Vehicle,0,0.71399,"{'x1': 691.14203, 'y1': 329.69531, 'x2': 727.37177, 'y2': 361.47034}",481
3745,5,Vehicle,0,0.5992,"{'x1': 828.90527, 'y1': 253.6803, 'x2': 877.90076, 'y2': 319.8136}",481
3746,6,Vehicle,0,0.55594,"{'x1': 552.55273, 'y1': 289.79105, 'x2': 578.56909, 'y2': 324.11984}",481
3747,7,Vehicle,0,0.44842,"{'x1': 597.81097, 'y1': 289.64551, 'x2': 618.39227, 'y2': 318.97412}",481
3748,0,Vehicle,0,0.89628,"{'x1': 745.02466, 'y1': 475.18735, 'x2': 854.60339, 'y2': 593.06921}",482
3749,1,Vehicle,0,0.87861,"{'x1': 773.77625, 'y1': 326.43158, 'x2': 886.55798, 'y2': 458.71381}",482
3750,2,Vehicle,0,0.84056,"{'x1': 467.04279, 'y1': 353.05322, 'x2': 509.36151, 'y2': 397.1637}",482
3751,3,Vehicle,0,0.73135,"{'x1': 711.66028, 'y1': 267.96979, 'x2': 750.16748, 'y2': 316.92694}",482
3752,4,Vehicle,0,0.65692,"{'x1': 691.14941, 'y1': 328.74884, 'x2': 726.10339, 'y2': 359.30756}",482
3753,5,Vehicle,0,0.619,"{'x1': 828.77185, 'y1': 253.29416, 'x2': 877.83044, 'y2': 319.63046}",482
3754,6,Vehicle,0,0.49327,"{'x1': 551.03137, 'y1': 290.63019, 'x2': 576.91516, 'y2': 324.95526}",482
3755,7,Vehicle,0,0.49116,"{'x1': 597.59924, 'y1': 293.23248, 'x2': 616.86877, 'y2': 320.60126}",482
3756,0,Vehicle,0,0.89083,"{'x1': 772.66504, 'y1': 324.07895, 'x2': 881.58289, 'y2': 454.78305}",483
3757,1,Vehicle,0,0.88373,"{'x1': 742.16571, 'y1': 468.05243, 'x2': 846.75189, 'y2': 580.57355}",483
3758,2,Vehicle,0,0.84003,"{'x1': 463.94748, 'y1': 354.60474, 'x2': 507.46359, 'y2': 399.84851}",483
3759,3,Vehicle,0,0.72715,"{'x1': 711.35596, 'y1': 267.59464, 'x2': 749.8313, 'y2': 317.11063}",483
3760,4,Vehicle,0,0.67627,"{'x1': 690.53851, 'y1': 326.69565, 'x2': 724.88837, 'y2': 357.87527}",483
3761,5,Vehicle,0,0.65559,"{'x1': 828.59027, 'y1': 253.23334, 'x2': 878.08783, 'y2': 320.13446}",483
3762,6,Vehicle,0,0.58616,"{'x1': 595.65942, 'y1': 290.53375, 'x2': 618.78101, 'y2': 321.29315}",483
3763,7,Vehicle,0,0.52842,"{'x1': 550.25232, 'y1': 290.496, 'x2': 576.22839, 'y2': 326.23471}",483
3764,0,Vehicle,0,0.90285,"{'x1': 739.37195, 'y1': 459.32367, 'x2': 837.33362, 'y2': 566.85919}",484
3765,1,Vehicle,0,0.87573,"{'x1': 772.11194, 'y1': 322.95248, 'x2': 880.28943, 'y2': 452.73544}",484
3766,2,Vehicle,0,0.83222,"{'x1': 460.83606, 'y1': 355.53192, 'x2': 504.95178, 'y2': 401.47186}",484
3767,3,Vehicle,0,0.71816,"{'x1': 690.17804, 'y1': 324.00513, 'x2': 724.89667, 'y2': 355.39893}",484
3768,4,Vehicle,0,0.71629,"{'x1': 711.12183, 'y1': 267.10492, 'x2': 750.07227, 'y2': 317.11896}",484
3769,5,Vehicle,0,0.63869,"{'x1': 828.51904, 'y1': 252.91617, 'x2': 878.07495, 'y2': 319.51401}",484
3770,6,Vehicle,0,0.57275,"{'x1': 595.39319, 'y1': 288.84042, 'x2': 618.00525, 'y2': 321.29434}",484
3771,7,Vehicle,0,0.53384,"{'x1': 549.302, 'y1': 291.23264, 'x2': 574.43347, 'y2': 327.11667}",484
3772,0,Vehicle,0,0.89505,"{'x1': 737.09399, 'y1': 453.31647, 'x2': 831.34473, 'y2': 555.80035}",485
3773,1,Vehicle,0,0.89048,"{'x1': 770.59973, 'y1': 323.3291, 'x2': 872.46643, 'y2': 447.33618}",485
3774,2,Vehicle,0,0.81997,"{'x1': 459.34531, 'y1': 357.44891, 'x2': 504.33292, 'y2': 404.07599}",485
3775,3,Vehicle,0,0.71243,"{'x1': 711.27301, 'y1': 266.85028, 'x2': 749.36835, 'y2': 316.6601}",485
3776,4,Vehicle,0,0.71002,"{'x1': 689.46643, 'y1': 322.99878, 'x2': 724.46838, 'y2': 353.58118}",485
3777,5,Vehicle,0,0.63879,"{'x1': 828.59387, 'y1': 253.22388, 'x2': 877.10437, 'y2': 320.08673}",485
3778,6,Vehicle,0,0.62156,"{'x1': 547.36749, 'y1': 292.35504, 'x2': 573.12494, 'y2': 329.15411}",485
3779,7,Vehicle,0,0.60064,"{'x1': 594.22638, 'y1': 292.04501, 'x2': 616.14337, 'y2': 322.88345}",485
3780,0,Vehicle,0,0.88994,"{'x1': 768.36145, 'y1': 321.63391, 'x2': 872.24377, 'y2': 443.29266}",486
3781,1,Vehicle,0,0.88024,"{'x1': 732.79858, 'y1': 445.60388, 'x2': 822.50977, 'y2': 545.8717}",486
3782,2,Vehicle,0,0.83715,"{'x1': 455.01184, 'y1': 361.4801, 'x2': 502.06915, 'y2': 407.01196}",486
3783,3,Vehicle,0,0.75557,"{'x1': 688.21002, 'y1': 321.94299, 'x2': 723.84943, 'y2': 352.62292}",486
3784,4,Vehicle,0,0.68862,"{'x1': 711.28314, 'y1': 266.96173, 'x2': 748.55914, 'y2': 316.18353}",486
3785,5,Vehicle,0,0.65499,"{'x1': 828.51013, 'y1': 252.82007, 'x2': 877.32837, 'y2': 320.21753}",486
3786,6,Vehicle,0,0.63656,"{'x1': 547.19348, 'y1': 292.65344, 'x2': 573.18433, 'y2': 329.95203}",486
3787,7,Vehicle,0,0.5707,"{'x1': 593.16541, 'y1': 294.81445, 'x2': 614.80212, 'y2': 323.49658}",486
3788,0,Vehicle,0,0.90226,"{'x1': 728.41809, 'y1': 440.30078, 'x2': 818.38599, 'y2': 535.89771}",487
3789,1,Vehicle,0,0.85171,"{'x1': 769.09387, 'y1': 318.68713, 'x2': 866.05164, 'y2': 439.42279}",487
3790,2,Vehicle,0,0.82044,"{'x1': 451.93958, 'y1': 364.31488, 'x2': 500.08203, 'y2': 408.87994}",487
3791,3,Vehicle,0,0.70994,"{'x1': 687.83679, 'y1': 321.34894, 'x2': 721.5575, 'y2': 350.61053}",487
3792,4,Vehicle,0,0.70269,"{'x1': 592.7052, 'y1': 295.3168, 'x2': 615.35901, 'y2': 324.27524}",487
3793,5,Vehicle,0,0.67188,"{'x1': 711.39099, 'y1': 267.45911, 'x2': 747.85901, 'y2': 315.57617}",487
3794,6,Vehicle,0,0.65502,"{'x1': 827.92981, 'y1': 252.86859, 'x2': 876.45544, 'y2': 319.82324}",487
3795,7,Vehicle,0,0.65486,"{'x1': 545.39301, 'y1': 293.91016, 'x2': 572.33881, 'y2': 329.61243}",487
3796,0,Vehicle,0,0.88472,"{'x1': 728.05835, 'y1': 435.74774, 'x2': 814.01343, 'y2': 527.11401}",488
3797,1,Vehicle,0,0.84839,"{'x1': 766.76923, 'y1': 314.76599, 'x2': 866.71136, 'y2': 438.25793}",488
3798,2,Vehicle,0,0.81383,"{'x1': 448.5274, 'y1': 366.63013, 'x2': 499.47833, 'y2': 411.58746}",488
3799,3,Vehicle,0,0.71979,"{'x1': 688.00397, 'y1': 319.67853, 'x2': 720.66425, 'y2': 349.27972}",488
3800,4,Vehicle,0,0.70851,"{'x1': 592.23431, 'y1': 296.33319, 'x2': 615.1391, 'y2': 324.65338}",488
3801,5,Vehicle,0,0.694,"{'x1': 545.29272, 'y1': 294.48956, 'x2': 571.12085, 'y2': 329.78058}",488
3802,6,Vehicle,0,0.69067,"{'x1': 711.30151, 'y1': 267.42789, 'x2': 747.58472, 'y2': 315.51962}",488
3803,7,Vehicle,0,0.63147,"{'x1': 827.71301, 'y1': 253.05051, 'x2': 877.01062, 'y2': 319.13724}",488
3804,0,Vehicle,0,0.87331,"{'x1': 725.32654, 'y1': 429.64691, 'x2': 805.66125, 'y2': 517.4892}",489
3805,1,Vehicle,0,0.85676,"{'x1': 765.57983, 'y1': 313.02618, 'x2': 858.82422, 'y2': 436.55389}",489
3806,2,Vehicle,0,0.81689,"{'x1': 443.66248, 'y1': 369.26636, 'x2': 495.5304, 'y2': 415.70447}",489
3807,3,Vehicle,0,0.70969,"{'x1': 688.16681, 'y1': 317.58041, 'x2': 718.69928, 'y2': 347.07864}",489
3808,4,Vehicle,0,0.6984,"{'x1': 544.4458, 'y1': 293.95792, 'x2': 571.30737, 'y2': 331.05331}",489
3809,5,Vehicle,0,0.68539,"{'x1': 711.45435, 'y1': 267.72504, 'x2': 747.65039, 'y2': 315.09662}",489
3810,6,Vehicle,0,0.65742,"{'x1': 592.43213, 'y1': 298.40479, 'x2': 614.0553, 'y2': 325.30475}",489
3811,7,Vehicle,0,0.64876,"{'x1': 828.28864, 'y1': 253.33054, 'x2': 877.31061, 'y2': 319.09348}",489
3812,0,Vehicle,0,0.87616,"{'x1': 720.13885, 'y1': 423.96301, 'x2': 798.77679, 'y2': 506.32227}",490
3813,1,Vehicle,0,0.86174,"{'x1': 764.33929, 'y1': 312.16156, 'x2': 855.67963, 'y2': 432.13208}",490
3814,2,Vehicle,0,0.84156,"{'x1': 441.2576, 'y1': 372.31073, 'x2': 493.54526, 'y2': 418.82343}",490
3815,3,Vehicle,0,0.71679,"{'x1': 688.19165, 'y1': 316.2735, 'x2': 718.43445, 'y2': 345.41644}",490
3816,4,Vehicle,0,0.68791,"{'x1': 543.89954, 'y1': 294.5307, 'x2': 570.20032, 'y2': 331.70673}",490
3817,5,Vehicle,0,0.66,"{'x1': 828.72693, 'y1': 253.32166, 'x2': 877.66711, 'y2': 319.23132}",490
3818,6,Vehicle,0,0.65596,"{'x1': 592.11066, 'y1': 301.07806, 'x2': 614.2121, 'y2': 325.66937}",490
3819,7,Vehicle,0,0.64996,"{'x1': 711.2627, 'y1': 268.0022, 'x2': 746.6853, 'y2': 314.60651}",490
3820,0,Vehicle,0,0.83099,"{'x1': 470.92181, 'y1': 344.23926, 'x2': 526.1684, 'y2': 398.30957}",491
3821,1,Vehicle,0,0.82914,"{'x1': 755.89679, 'y1': 344.82227, 'x2': 803.02521, 'y2': 385.08936}",491
3822,2,Vehicle,0,0.78463,"{'x1': 832.38824, 'y1': 256.98166, 'x2': 879.28131, 'y2': 320.09763}",491
3823,3,Vehicle,0,0.77813,"{'x1': 515.79907, 'y1': 307.25519, 'x2': 550.35376, 'y2': 348.42438}",491
3824,4,Vehicle,0,0.50638,"{'x1': 566.44055, 'y1': 283.17517, 'x2': 590.41431, 'y2': 309.16699}",491
3825,5,Vehicle,0,0.45389,"{'x1': 681.33289, 'y1': 259.17789, 'x2': 702.50525, 'y2': 294.00369}",491
3826,6,Vehicle,0,0.35547,"{'x1': 700.1781, 'y1': 249.65341, 'x2': 721.27478, 'y2': 288.68948}",491
3827,0,Vehicle,0,0.87336,"{'x1': 718.06897, 'y1': 419.03491, 'x2': 794.32849, 'y2': 499.29565}",492
3828,1,Vehicle,0,0.87005,"{'x1': 761.85596, 'y1': 311.24677, 'x2': 855.38208, 'y2': 429.00348}",492
3829,2,Vehicle,0,0.81169,"{'x1': 438.81619, 'y1': 372.45929, 'x2': 491.48874, 'y2': 419.83478}",492
3830,3,Vehicle,0,0.69429,"{'x1': 543.18481, 'y1': 295.39343, 'x2': 568.96948, 'y2': 332.70264}",492
3831,4,Vehicle,0,0.66947,"{'x1': 590.77966, 'y1': 301.86334, 'x2': 614.72888, 'y2': 326.64117}",492
3832,5,Vehicle,0,0.65259,"{'x1': 687.44385, 'y1': 315.43744, 'x2': 717.7561, 'y2': 343.60718}",492
3833,6,Vehicle,0,0.5528,"{'x1': 710.6994, 'y1': 268.37463, 'x2': 745.39496, 'y2': 314.07312}",492
3834,7,Vehicle,0,0.51146,"{'x1': 829.5105, 'y1': 254.0509, 'x2': 876.70557, 'y2': 320.02405}",492
3835,0,Vehicle,0,0.87419,"{'x1': 714.0719, 'y1': 412.09064, 'x2': 787.24963, 'y2': 491.88171}",493
3836,1,Vehicle,0,0.87312,"{'x1': 760.21674, 'y1': 313.21332, 'x2': 852.24896, 'y2': 425.70575}",493
3837,2,Vehicle,0,0.83002,"{'x1': 435.30475, 'y1': 375.11456, 'x2': 487.46649, 'y2': 422.93353}",493
3838,3,Vehicle,0,0.73465,"{'x1': 589.21863, 'y1': 299.77441, 'x2': 614.70691, 'y2': 328.10693}",493
3839,4,Vehicle,0,0.69295,"{'x1': 542.62439, 'y1': 297.66391, 'x2': 566.8905, 'y2': 333.48465}",493
3840,5,Vehicle,0,0.6557,"{'x1': 686.88647, 'y1': 315.29288, 'x2': 717.95166, 'y2': 342.12393}",493
3841,6,Vehicle,0,0.59248,"{'x1': 710.57166, 'y1': 268.25754, 'x2': 744.51465, 'y2': 313.79666}",493
3842,7,Vehicle,0,0.5713,"{'x1': 828.72485, 'y1': 253.30258, 'x2': 877.5033, 'y2': 319.48331}",493
3843,0,Vehicle,0,0.88351,"{'x1': 759.27417, 'y1': 313.0054, 'x2': 847.63208, 'y2': 422.65421}",494
3844,1,Vehicle,0,0.86596,"{'x1': 711.88452, 'y1': 408.42419, 'x2': 784.5061, 'y2': 485.43054}",494
3845,2,Vehicle,0,0.85406,"{'x1': 431.93048, 'y1': 376.44415, 'x2': 484.91327, 'y2': 427.49323}",494
3846,3,Vehicle,0,0.75787,"{'x1': 589.08301, 'y1': 301.76611, 'x2': 613.61902, 'y2': 329.43457}",494
3847,4,Vehicle,0,0.72462,"{'x1': 540.94629, 'y1': 297.52457, 'x2': 566.19153, 'y2': 334.74899}",494
3848,5,Vehicle,0,0.61835,"{'x1': 710.24207, 'y1': 267.73138, 'x2': 744.05823, 'y2': 314.03491}",494
3849,6,Vehicle,0,0.55426,"{'x1': 686.54956, 'y1': 314.37622, 'x2': 717.84814, 'y2': 341.1438}",494
3850,7,Vehicle,0,0.54599,"{'x1': 828.77203, 'y1': 252.99481, 'x2': 877.38251, 'y2': 319.72583}",494
3851,0,Vehicle,0,0.88124,"{'x1': 710.11218, 'y1': 403.79047, 'x2': 780.11194, 'y2': 478.15228}",495
3852,1,Vehicle,0,0.86377,"{'x1': 757.55811, 'y1': 312.77161, 'x2': 849.33008, 'y2': 421.04663}",495
3853,2,Vehicle,0,0.84112,"{'x1': 428.25089, 'y1': 377.12445, 'x2': 481.99655, 'y2': 431.69861}",495
3854,3,Vehicle,0,0.74388,"{'x1': 587.23999, 'y1': 302.55017, 'x2': 613.31299, 'y2': 330.21521}",495
3855,4,Vehicle,0,0.72679,"{'x1': 540.17175, 'y1': 299.48541, 'x2': 564.92969, 'y2': 335.02863}",495
3856,5,Vehicle,0,0.64565,"{'x1': 710.08466, 'y1': 267.81992, 'x2': 744.00226, 'y2': 313.94046}",495
3857,6,Vehicle,0,0.53041,"{'x1': 686.16577, 'y1': 313.05859, 'x2': 717.69055, 'y2': 339.74738}",495
3858,7,Vehicle,0,0.51024,"{'x1': 828.97778, 'y1': 253.3829, 'x2': 877.92212, 'y2': 319.40524}",495
3859,0,Vehicle,0,0.89157,"{'x1': 707.25024, 'y1': 399.20917, 'x2': 776.97559, 'y2': 471.97577}",496
3860,1,Vehicle,0,0.8642,"{'x1': 421.93594, 'y1': 382.08365, 'x2': 479.80429, 'y2': 434.6127}",496
3861,2,Vehicle,0,0.86202,"{'x1': 758.25073, 'y1': 310.40857, 'x2': 845.12769, 'y2': 417.89197}",496
3862,3,Vehicle,0,0.72799,"{'x1': 587.29065, 'y1': 304.71008, 'x2': 613.29504, 'y2': 331.4574}",496
3863,4,Vehicle,0,0.71606,"{'x1': 537.87274, 'y1': 301.79211, 'x2': 565.59491, 'y2': 337.0885}",496
3864,5,Vehicle,0,0.6967,"{'x1': 709.62537, 'y1': 267.1615, 'x2': 744.16614, 'y2': 314.02557}",496
3865,6,Vehicle,0,0.4352,"{'x1': 829.91235, 'y1': 253.64801, 'x2': 877.52173, 'y2': 320.05072}",496
3866,7,Vehicle,0,0.37588,"{'x1': 685.83301, 'y1': 311.25885, 'x2': 716.19812, 'y2': 339.02728}",496
3867,0,Vehicle,0,0.88613,"{'x1': 704.14014, 'y1': 395.32709, 'x2': 773.38257, 'y2': 465.92242}",497
3868,1,Vehicle,0,0.86224,"{'x1': 756.71204, 'y1': 310.65833, 'x2': 841.26038, 'y2': 414.95789}",497
3869,2,Vehicle,0,0.85014,"{'x1': 418.70651, 'y1': 386.82233, 'x2': 476.34518, 'y2': 437.9942}",497
3870,3,Vehicle,0,0.72715,"{'x1': 709.27295, 'y1': 266.6651, 'x2': 743.93115, 'y2': 314.11737}",497
3871,4,Vehicle,0,0.72472,"{'x1': 586.94971, 'y1': 306.17023, 'x2': 613.32666, 'y2': 332.3515}",497
3872,5,Vehicle,0,0.67026,"{'x1': 536.15411, 'y1': 301.63818, 'x2': 567.96283, 'y2': 338.38013}",497
3873,6,Vehicle,0,0.43858,"{'x1': 685.88214, 'y1': 310.43469, 'x2': 716.9494, 'y2': 337.92908}",497
3874,7,Vehicle,0,0.41591,"{'x1': 829.79919, 'y1': 253.66864, 'x2': 877.37854, 'y2': 319.8432}",497
3875,0,Vehicle,0,0.87764,"{'x1': 702.5509, 'y1': 392.89471, 'x2': 769.53015, 'y2': 460.97638}",498
3876,1,Vehicle,0,0.86195,"{'x1': 755.86267, 'y1': 309.87268, 'x2': 839.61365, 'y2': 414.25159}",498
3877,2,Vehicle,0,0.84378,"{'x1': 413.95203, 'y1': 388.98608, 'x2': 473.62341, 'y2': 441.48627}",498
3878,3,Vehicle,0,0.71028,"{'x1': 708.78857, 'y1': 266.38892, 'x2': 743.66724, 'y2': 313.93414}",498
3879,4,Vehicle,0,0.67442,"{'x1': 586.79449, 'y1': 306.82605, 'x2': 611.82892, 'y2': 332.83508}",498
3880,5,Vehicle,0,0.55947,"{'x1': 534.51172, 'y1': 302.12421, 'x2': 569.06226, 'y2': 338.63934}",498
3881,6,Vehicle,0,0.45086,"{'x1': 829.66064, 'y1': 253.74255, 'x2': 877.03113, 'y2': 320.10889}",498
3882,7,Vehicle,0,0.44768,"{'x1': 685.32544, 'y1': 308.52432, 'x2': 715.75366, 'y2': 337.03085}",498
3883,0,Vehicle,0,0.86927,"{'x1': 701.79126, 'y1': 388.87329, 'x2': 765.64417, 'y2': 455.41699}",499
3884,1,Vehicle,0,0.86074,"{'x1': 753.90405, 'y1': 309.51184, 'x2': 836.08643, 'y2': 411.82715}",499
3885,2,Vehicle,0,0.84168,"{'x1': 410.34351, 'y1': 392.15091, 'x2': 470.98901, 'y2': 446.20071}",499
3886,3,Vehicle,0,0.66927,"{'x1': 708.15204, 'y1': 266.38409, 'x2': 743.35492, 'y2': 313.24689}",499
3887,4,Vehicle,0,0.61195,"{'x1': 585.32202, 'y1': 307.74896, 'x2': 610.4231, 'y2': 333.89075}",499
3888,5,Vehicle,0,0.56267,"{'x1': 685.60486, 'y1': 307.38214, 'x2': 716.18176, 'y2': 335.05829}",499
3889,6,Vehicle,0,0.51084,"{'x1': 533.90961, 'y1': 304.10858, 'x2': 562.35907, 'y2': 339.16437}",499
3890,7,Vehicle,0,0.47261,"{'x1': 829.93286, 'y1': 254.07257, 'x2': 877.45898, 'y2': 320.09576}",499
3891,0,Vehicle,0,0.86736,"{'x1': 753.33057, 'y1': 307.35559, 'x2': 833.73926, 'y2': 409.46576}",500
3892,1,Vehicle,0,0.86216,"{'x1': 405.37952, 'y1': 393.44678, 'x2': 467.66406, 'y2': 450.3418}",500
3893,2,Vehicle,0,0.86211,"{'x1': 700.35632, 'y1': 384.7832, 'x2': 764.08142, 'y2': 450.60535}",500
3894,3,Vehicle,0,0.62213,"{'x1': 707.50079, 'y1': 265.80817, 'x2': 742.74554, 'y2': 313.12982}",500
3895,4,Vehicle,0,0.57647,"{'x1': 583.42017, 'y1': 307.60934, 'x2': 609.70557, 'y2': 335.94754}",500
3896,5,Vehicle,0,0.56258,"{'x1': 829.8772, 'y1': 253.76938, 'x2': 877.49011, 'y2': 320.44186}",500
3897,6,Vehicle,0,0.53741,"{'x1': 531.86896, 'y1': 305.05255, 'x2': 560.79535, 'y2': 341.22919}",500
3898,7,Vehicle,0,0.46767,"{'x1': 685.03253, 'y1': 306.9303, 'x2': 715.13043, 'y2': 334.04797}",500
3899,0,Vehicle,0,0.88539,"{'x1': 400.76416, 'y1': 396.52328, 'x2': 463.63977, 'y2': 454.69955}",501
3900,1,Vehicle,0,0.87124,"{'x1': 698.57196, 'y1': 379.39825, 'x2': 760.16949, 'y2': 445.70807}",501
